path[POSIX]	Subject	Experiment	Date	Time	Run	size[bytes]	checksum[md5]	url
MEG_data/INTEXT-MEG/INTEXT01/INTEXT01-AR/S03_INTEXT01_180201_1117_1_c,rfDC,meeg,ar-raw.fif	S03	INTEXT01-AR	2018-02-01	11:17	1.0	304915427	63100ace694badf97451b2713729933a	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT01\INTEXT01-AR\S03_INTEXT01_180201_1117_1_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT01/INTEXT01-AR/S23_INTEXT01_181127_1002_1_c,rfDC,meeg,ar-raw.fif	S23	INTEXT01-AR	2018-11-27	10:02	1.0	532202893	c0fa98867f7d51a5b53b112b0a35d13f	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT01\INTEXT01-AR\S23_INTEXT01_181127_1002_1_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT01/INTEXT01-AR/S40_INTEXT01_190507_1411_4_c,rfDC,meeg,ar-raw.fif	S40	INTEXT01-AR	2019-05-07	14:11	4.0	550174649	59eece986f612ac93ed349ac279d6d01	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT01\INTEXT01-AR\S40_INTEXT01_190507_1411_4_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT01/INTEXT01-AR/S14_INTEXT01_181017_1006_2_c,rfDC,meeg,ar-raw.fif	S14	INTEXT01-AR	2018-10-17	10:06	2.0	525436409	657ce717e219729080141f2b672a956b	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT01\INTEXT01-AR\S14_INTEXT01_181017_1006_2_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT01/INTEXT01-AR/S27_INTEXT01_190110_1118_2_c,rfDC,meeg,ar-raw.fif	S27	INTEXT01-AR	2019-01-10	11:18	2.0	346462711	014d0099a2e2c49d83cea5076c2735ed	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT01\INTEXT01-AR\S27_INTEXT01_190110_1118_2_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT01/INTEXT01-AR/S32_INTEXT01_190227_1109_2_c,rfDC,meeg,ar-raw.fif	S32	INTEXT01-AR	2019-02-27	11:09	2.0	360142119	2d69a37229090cbea145ae51cf87f433	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT01\INTEXT01-AR\S32_INTEXT01_190227_1109_2_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT01/INTEXT01-AR/S24_INTEXT01_181207_1008_4_c,rfDC,meeg,ar-raw.fif	S24	INTEXT01-AR	2018-12-07	10:08	4.0	530752293	5fa6788e9526310c611b4829b96c7216	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT01\INTEXT01-AR\S24_INTEXT01_181207_1008_4_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT01/INTEXT01-AR/S38_INTEXT01_190412_1105_1_c,rfDC,meeg,ar-raw.fif	S38	INTEXT01-AR	2019-04-12	11:05	1.0	342690475	e6de06f536d7d183933740583dc7b8ab	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT01\INTEXT01-AR\S38_INTEXT01_190412_1105_1_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT01/INTEXT01-AR/S17_INTEXT01_181024_0958_5_c,rfDC,meeg,ar-raw.fif	S17	INTEXT01-AR	2018-10-24	09:58	5.0	517190537	d2c7d2f4d8204d14f7b7e0e0fc42bd17	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT01\INTEXT01-AR\S17_INTEXT01_181024_0958_5_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT01/INTEXT01-AR/S35_INTEXT01_190329_1004_3_c,rfDC,meeg,ar-raw.fif	S35	INTEXT01-AR	2019-03-29	10:04	3.0	539859609	3edabf1e2122f65f03cd622f0aeb504b	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT01\INTEXT01-AR\S35_INTEXT01_190329_1004_3_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT01/INTEXT01-AR/S06_INTEXT01_180313_1640_1_c,rfDC,meeg,ar-raw.fif	S06	INTEXT01-AR	2018-03-13	16:40	1.0	529454249	270936add153112f1e27e179f6fbb180	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT01\INTEXT01-AR\S06_INTEXT01_180313_1640_1_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT01/INTEXT01-AR/S37_INTEXT01_190405_0957_5_c,rfDC,meeg,ar-raw.fif	S37	INTEXT01-AR	2019-04-05	09:57	5.0	541829929	77064e1360adf40b136f17c2fe202a8e	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT01\INTEXT01-AR\S37_INTEXT01_190405_0957_5_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT01/INTEXT01-AR/S34_INTEXT01_190327_0954_3_c,rfDC,meeg,ar-raw.fif	S34	INTEXT01-AR	2019-03-27	09:54	3.0	527740285	14b6a709d9d3a7cabb4cb8df162cc67f	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT01\INTEXT01-AR\S34_INTEXT01_190327_0954_3_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT01/INTEXT01-AR/S19_INTEXT01_181114_1120_1_c,rfDC,meeg,ar-raw.fif	S19	INTEXT01-AR	2018-11-14	11:20	1.0	350221623	1ff35d56f20b6584e66bb345c1e18897	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT01\INTEXT01-AR\S19_INTEXT01_181114_1120_1_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT01/INTEXT01-AR/S18_INTEXT01_181113_1111_1_c,rfDC,meeg,ar-raw.fif	S18	INTEXT01-AR	2018-11-13	11:11	1.0	350149267	9be09c9f20c918ca02b4645fb0c28cfc	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT01\INTEXT01-AR\S18_INTEXT01_181113_1111_1_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT01/INTEXT01-AR/S02_INTEXT01_180123_1013_5_c,rfDC,meeg,ar-raw.fif	S02	INTEXT01-AR	2018-01-23	10:13	5.0	536219421	bf6ffe10a1623a4c0202c6900cd7534e	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT01\INTEXT01-AR\S02_INTEXT01_180123_1013_5_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT01/INTEXT01-AR/S17_INTEXT01_181024_0958_3_c,rfDC,meeg,ar-raw.fif	S17	INTEXT01-AR	2018-10-24	09:58	3.0	539269553	bf7b08ef6cc5ef1dbf14d26446694e35	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT01\INTEXT01-AR\S17_INTEXT01_181024_0958_3_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT01/INTEXT01-AR/S10_INTEXT01_180329_1020_6_c,rfDC,meeg,ar-raw.fif	S10	INTEXT01-AR	2018-03-29	10:20	6.0	536454017	eb74f0785295898d88b2034f0c9d21e0	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT01\INTEXT01-AR\S10_INTEXT01_180329_1020_6_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT01/INTEXT01-AR/S41_INTEXT01_190508_1355_6_c,rfDC,meeg,ar-raw.fif	S41	INTEXT01-AR	2019-05-08	13:55	6.0	538267229	9f3acd2d3b51432f7f38314562c06237	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT01\INTEXT01-AR\S41_INTEXT01_190508_1355_6_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT01/INTEXT01-AR/S30_INTEXT01_190124_1511_1_c,rfDC,meeg,ar-raw.fif	S30	INTEXT01-AR	2019-01-24	15:11	1.0	350934247	4b963c74bd3154064dfe5a255ea393b5	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT01\INTEXT01-AR\S30_INTEXT01_190124_1511_1_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT01/INTEXT01-AR/S26_INTEXT01_190104_1108_2_c,rfDC,meeg,ar-raw.fif	S26	INTEXT01-AR	2019-01-04	11:08	2.0	351850015	022dcce2b4f5558463b9f761ff600938	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT01\INTEXT01-AR\S26_INTEXT01_190104_1108_2_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT01/INTEXT01-AR/S31_INTEXT01_190212_1439_1_c,rfDC,meeg,ar-raw.fif	S31	INTEXT01-AR	2019-02-12	14:39	1.0	346761811	6ba448437390c4f53048043645c23fe3	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT01\INTEXT01-AR\S31_INTEXT01_190212_1439_1_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT01/INTEXT01-AR/S43_INTEXT01_190517_1003_1_c,rfDC,meeg,ar-raw.fif	S43	INTEXT01-AR	2019-05-17	10:03	1.0	548309205	d95ecc0cfe540f25818a3d6410e11c0b	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT01\INTEXT01-AR\S43_INTEXT01_190517_1003_1_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT01/INTEXT01-AR/S35_INTEXT01_190329_1115_2_c,rfDC,meeg,ar-raw.fif	S35	INTEXT01-AR	2019-03-29	11:15	2.0	348536299	c70258c9c9e20af81b70cec26d341f65	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT01\INTEXT01-AR\S35_INTEXT01_190329_1115_2_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT01/INTEXT01-AR/S18_INTEXT01_181113_1002_6_c,rfDC,meeg,ar-raw.fif	S18	INTEXT01-AR	2018-11-13	10:02	6.0	524661657	f4b70b5d5811b9adaa58777f13f9788e	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT01\INTEXT01-AR\S18_INTEXT01_181113_1002_6_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT01/INTEXT01-AR/S19_INTEXT01_181114_1015_4_c,rfDC,meeg,ar-raw.fif	S19	INTEXT01-AR	2018-11-14	10:15	4.0	536729361	abba68f034da8a35cd6f49f760846df4	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT01\INTEXT01-AR\S19_INTEXT01_181114_1015_4_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT01/INTEXT01-AR/S30_INTEXT01_190124_1409_5_c,rfDC,meeg,ar-raw.fif	S30	INTEXT01-AR	2019-01-24	14:09	5.0	556582431	b26959222f508f3ae7202ffe4319805f	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT01\INTEXT01-AR\S30_INTEXT01_190124_1409_5_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT01/INTEXT01-AR/S36_INTEXT01_190403_0955_1_c,rfDC,meeg,ar-raw.fif	S36	INTEXT01-AR	2019-04-03	09:55	1.0	529016645	41e2872079199994528e0267ec0dd553	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT01\INTEXT01-AR\S36_INTEXT01_190403_0955_1_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT01/INTEXT01-AR/S25_INTEXT01_190103_1010_5_c,rfDC,meeg,ar-raw.fif	S25	INTEXT01-AR	2019-01-03	10:10	5.0	530732421	e953836012765efdbb0d1b6f4d13fcb3	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT01\INTEXT01-AR\S25_INTEXT01_190103_1010_5_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT01/INTEXT01-AR/S10_INTEXT01_180329_1020_4_c,rfDC,meeg,ar-raw.fif	S10	INTEXT01-AR	2018-03-29	10:20	4.0	534388337	bdbdf89f871d100bb051c37bdea01e22	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT01\INTEXT01-AR\S10_INTEXT01_180329_1020_4_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT01/INTEXT01-AR/S41_INTEXT01_190508_1458_1_c,rfDC,meeg,ar-raw.fif	S41	INTEXT01-AR	2019-05-08	14:58	1.0	349471763	cdabd85108755181deff2309bf76ad72	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT01\INTEXT01-AR\S41_INTEXT01_190508_1458_1_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT01/INTEXT01-AR/S21_INTEXT01_181121_1009_5_c,rfDC,meeg,ar-raw.fif	S21	INTEXT01-AR	2018-11-21	10:09	5.0	546866441	bb72477378d0fdb4fd90e2e6e5898399	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT01\INTEXT01-AR\S21_INTEXT01_181121_1009_5_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT01/INTEXT01-AR/S38_INTEXT01_190412_1001_5_c,rfDC,meeg,ar-raw.fif	S38	INTEXT01-AR	2019-04-12	10:01	5.0	520858941	3ebf340a14d3fe7fb2fd42292714d9cc	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT01\INTEXT01-AR\S38_INTEXT01_190412_1001_5_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT01/INTEXT01-AR/S09_INTEXT01_180328_1032_5_c,rfDC,meeg,ar-raw.fif	S09	INTEXT01-AR	2018-03-28	10:32	5.0	514774673	91dab9571ae5ffe0385395218a92dac7	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT01\INTEXT01-AR\S09_INTEXT01_180328_1032_5_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT01/INTEXT01-AR/S30_INTEXT01_190124_1409_4_c,rfDC,meeg,ar-raw.fif	S30	INTEXT01-AR	2019-01-24	14:09	4.0	537564941	e5902786bd3dd7166d6cf257ab5d81d9	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT01\INTEXT01-AR\S30_INTEXT01_190124_1409_4_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT01/INTEXT01-AR/S39_INTEXT01_190430_1001_1_c,rfDC,meeg,ar-raw.fif	S39	INTEXT01-AR	2019-04-30	10:01	1.0	533141249	f9ec7a24fb6f99d327c1d8f966414151	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT01\INTEXT01-AR\S39_INTEXT01_190430_1001_1_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT01/INTEXT01-AR/S32_INTEXT01_190227_0952_1_c,rfDC,meeg,ar-raw.fif	S32	INTEXT01-AR	2019-02-27	09:52	1.0	194599385	8901205652cb6096adbd6fea7889e614	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT01\INTEXT01-AR\S32_INTEXT01_190227_0952_1_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT01/INTEXT01-AR/S36_INTEXT01_190403_0955_3_c,rfDC,meeg,ar-raw.fif	S36	INTEXT01-AR	2019-04-03	09:55	3.0	539164393	db69ce88184d303e62a8b3a5a549216f	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT01\INTEXT01-AR\S36_INTEXT01_190403_0955_3_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT01/INTEXT01-AR/S21_INTEXT01_181121_1117_2_c,rfDC,meeg,ar-raw.fif	S21	INTEXT01-AR	2018-11-21	11:17	2.0	355851051	7f31c0a53a683ddcc25850fceca354bd	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT01\INTEXT01-AR\S21_INTEXT01_181121_1117_2_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT01/INTEXT01-AR/S26_INTEXT01_190104_1006_2_c,rfDC,meeg,ar-raw.fif	S26	INTEXT01-AR	2019-01-04	10:06	2.0	533699973	7681103b11c1d36746c126f022647a1c	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT01\INTEXT01-AR\S26_INTEXT01_190104_1006_2_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT01/INTEXT01-AR/S40_INTEXT01_190507_1519_1_c,rfDC,meeg,ar-raw.fif	S40	INTEXT01-AR	2019-05-07	15:19	1.0	346305995	6cab13f8dd3f6b369550a3f2ba2938e3	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT01\INTEXT01-AR\S40_INTEXT01_190507_1519_1_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT01/INTEXT01-AR/S31_INTEXT01_190212_1334_4_c,rfDC,meeg,ar-raw.fif	S31	INTEXT01-AR	2019-02-12	13:34	4.0	533600025	fb50b3301ea983d4a525a4cc3558add9	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT01\INTEXT01-AR\S31_INTEXT01_190212_1334_4_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT01/INTEXT01-AR/S12_INTEXT01_180418_1010_2_c,rfDC,meeg,ar-raw.fif	S12	INTEXT01-AR	2018-04-18	10:10	2.0	528224277	849c1f7a96764ee540acf3f5fc4b9b7b	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT01\INTEXT01-AR\S12_INTEXT01_180418_1010_2_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT01/INTEXT01-AR/S14_INTEXT01_181017_1006_4_c,rfDC,meeg,ar-raw.fif	S14	INTEXT01-AR	2018-10-17	10:06	4.0	524657065	ac112e1b8a117d909c2690fe90034391	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT01\INTEXT01-AR\S14_INTEXT01_181017_1006_4_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT01/INTEXT01-AR/S29_INTEXT01_190122_1343_2_c,rfDC,meeg,ar-raw.fif	S29	INTEXT01-AR	2019-01-22	13:43	2.0	539417789	729f21525f0694afb3b47c8838ca7b48	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT01\INTEXT01-AR\S29_INTEXT01_190122_1343_2_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT01/INTEXT01-AR/S08_INTEXT01_180321_0952_1_c,rfDC,meeg,ar-raw.fif	S08	INTEXT01-AR	2018-03-21	09:52	1.0	536049341	75c7ed28847be443e130fd98804ac3dc	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT01\INTEXT01-AR\S08_INTEXT01_180321_0952_1_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT01/INTEXT01-AR/S29_INTEXT01_190122_1343_6_c,rfDC,meeg,ar-raw.fif	S29	INTEXT01-AR	2019-01-22	13:43	6.0	537717661	71969ca38971aba4723b4d050529fb25	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT01\INTEXT01-AR\S29_INTEXT01_190122_1343_6_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT01/INTEXT01-AR/S07_INTEXT01_180314_1117_1_c,rfDC,meeg,ar-raw.fif	S07	INTEXT01-AR	2018-03-14	11:17	1.0	345303039	cba3bbf5401c59441809a710ddb3b4a8	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT01\INTEXT01-AR\S07_INTEXT01_180314_1117_1_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT01/INTEXT01-AR/S38_INTEXT01_190412_1001_6_c,rfDC,meeg,ar-raw.fif	S38	INTEXT01-AR	2019-04-12	10:01	6.0	523064253	7d97d399a2c8f27c4bc505c7e0283ab3	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT01\INTEXT01-AR\S38_INTEXT01_190412_1001_6_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT01/INTEXT01-AR/S15_INTEXT01_181018_1018_6_c,rfDC,meeg,ar-raw.fif	S15	INTEXT01-AR	2018-10-18	10:18	6.0	527305829	02c6b21c132f08555e6b6201566581f3	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT01\INTEXT01-AR\S15_INTEXT01_181018_1018_6_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT01/INTEXT01-AR/S16_INTEXT01_181023_1355_6_c,rfDC,meeg,ar-raw.fif	S16	INTEXT01-AR	2018-10-23	13:55	6.0	520491333	fe4361dd038977807f207ea79f421423	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT01\INTEXT01-AR\S16_INTEXT01_181023_1355_6_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT01/INTEXT01-AR/S35_INTEXT01_190329_1004_6_c,rfDC,meeg,ar-raw.fif	S35	INTEXT01-AR	2019-03-29	10:04	6.0	536807521	51a3238a09738bcd6d5fb8dbd7a89474	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT01\INTEXT01-AR\S35_INTEXT01_190329_1004_6_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT01/INTEXT01-AR/S12_INTEXT01_180418_1010_6_c,rfDC,meeg,ar-raw.fif	S12	INTEXT01-AR	2018-04-18	10:10	6.0	535180181	97ed57236a128dc6f3061d008072842b	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT01\INTEXT01-AR\S12_INTEXT01_180418_1010_6_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT01/INTEXT01-AR/S34_INTEXT01_190327_0954_7_c,rfDC,meeg,ar-raw.fif	S34	INTEXT01-AR	2019-03-27	09:54	7.0	526698493	41b36a6057213388bada5884e85c0042	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT01\INTEXT01-AR\S34_INTEXT01_190327_0954_7_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT01/INTEXT01-AR/S19_INTEXT01_181114_1120_2_c,rfDC,meeg,ar-raw.fif	S19	INTEXT01-AR	2018-11-14	11:20	2.0	352860467	93bf2592c5789be3e98357cf4a2d8b4a	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT01\INTEXT01-AR\S19_INTEXT01_181114_1120_2_c,rfDC,meeg,ar-raw.fif
